Synthesis_temperature,Sintering_temperature,Sintering_time,Heating_rate,Sintering_temperature_&_Heating_rate,Sintering_temperature_&_Sintering_time,Heating_rate_&_Sintering_time
800.0069759305189,900.0079405846453,0.9913672270779065,699.9845093598015,629991.6167100683,892.2383764054971,693.9417020415152
899.9948610987105,700.0047191000449,11.992057426554007,199.98216884313106,139988.46192605371,8394.496790306544,2398.197653053647
900.0069514242751,899.9770769862538,0.9900241758969017,199.988839612848,179985.3713046437,890.9990639694184,197.99378612628752
899.9816040450742,699.9901743950924,1.0121478447654952,699.987605154119,489984.44580623484,708.4935463710159,708.490945919302
900.0033497609023,900.013841058465,11.997570842883748,699.979539230291,629991.2737649888,10797.979817674848,8398.05411048454
849.995878933273,799.9874405414456,6.493740937710508,449.9890049301335,359985.5523258494,5194.9111922982365,2922.1120228344234
850.0114970378297,800.0088246115007,6.514134740171953,449.9908091943836,359996.6183495769,5211.365276845908,2931.300762931223
849.9995601927023,800.0070645265678,6.505794940879356,449.9953731871162,359999.4775539622,5204.681913064689,2927.577622299858
850.0124922953372,799.9927424763841,6.4908070975828975,450.01692910045125,360010.2772718705,5192.598570880521,2920.9730774376685
799.9998997414801,700.0133311628892,1.0055691615276408,200.01147719040105,140010.7004188629,703.9118184756372,201.12537341425644
799.9958816049175,900.0058008416756,12.003290417878109,199.99549048739976,179997.10158083594,10803.031005277599,2400.603954586238
800.0078929437794,699.9910777704467,12.005398631944766,700.0001844857873,489993.88357771776,8403.671927438863,8403.781257186754
799.992057956184,900.0188287367647,1.007360154431433,699.9938987495899,630007.6888754874,906.6431063074648,705.1459619454478
900.0108498453509,700.0009738927517,11.992584019934736,200.01276754814913,140009.13207468897,8394.820493444966,2398.669919880854
900.0108284199741,899.9890589695715,1.007319587293121,200.00853176158284,180005.4902859926,906.5766074495532,201.47251166918073
900.0125727890113,699.9916974587725,1.0145861684729702,699.9975926045885,489992.50306434016,710.2018942875866,710.2078754209925
900.0037662298467,900.0148778359717,11.99793627571671,699.9882010263524,629999.7952333541,10798.321151472946,8398.413829667754
849.995135036174,800.0182498491622,6.496867522146782,449.99653070195143,360005.43693037,5197.612584569732,2923.5678453962355
850.0010918772631,800.0100948505348,6.504765463092387,450.0057015269995,360009.10396189627,5203.878035109023,2927.181545487487
850.0038006889508,800.0131930864859,6.493503424495919,450.0018863570408,360007.4459994382,5194.888408949011,2922.088790089068
849.9943985835481,800.0121661545879,6.486831813833725,450.00109098044453,360006.3475671932,5189.544370865613,2919.0813932318324
800.0109288755784,699.988434811995,1.0042435110921801,199.99588573111373,139994.8070217609,702.9588434995176,200.8445704906041
800.0029546684136,899.9813320373224,12.019361028003026,199.99372882115668,179990.62246357562,10817.200548219644,2403.796830038016
799.9956870452207,699.9932940734809,11.991751883704694,699.9924172359707,489989.9979674656,8394.145902786318,8394.135387968454
800.0006676412147,899.9964359765975,0.9712518406687796,700.0026312272659,629999.8732787798,874.1231950376117,679.8788440524709
900.0008136994395,699.9855876666663,11.989465454221902,200.0004260922376,139997.4157917586,8392.453021782712,2397.8981994625433
899.9990830481772,900.0017697776409,1.0048604506826782,200.00201957269863,180002.17157453115,904.3761839939682,200.97411952526775
899.9868088854467,700.0116285630331,1.0002692590174804,700.0018012944381,490009.4009211763,700.2001130063649,700.1902830916891
900.012430886076,900.0084211614617,11.987843638704014,699.999278044634,630005.2450471141,10789.160226400472,8391.481892404769
850.0106643358787,799.9987331434684,6.485802826168236,449.9896686941654,359991.1648829814,5188.634044352915,2918.544264963126
849.9895581097313,799.9815958830347,6.496453909841826,449.9926961987327,359985.8752407718,5197.043566375844,2923.3568106205216
849.9969927436781,800.0071570234065,6.487539053301182,449.9960532509486,360000.0632330448,5190.077674109801,2919.3669692969274
849.9977491433065,800.0014639216906,6.505206334182545,450.0206519523809,360017.18035689835,5204.174590458691,2927.4771955935867
800.0232591171672,700.0003544172971,1.0074563920370065,200.00192878689026,140001.4210349662,705.2198314858759,201.4932215760828
800.0007119561874,899.974319708527,12.010879937669717,199.988859214048,179984.83752044724,10809.4835010051,2402.0421768914625
800.004990008973,699.9968451151808,12.017164274814771,699.999928862487,489997.74178459187,8411.9770796012,8412.01413749916
799.9945937451143,899.9990971002464,1.0024887107676645,700.0013843451935,630000.6138795967,902.2389345440882,701.7434853277935
899.9934737267293,699.9864072345359,12.01570250873612,200.00183049600818,139998.56276923142,8410.828429489196,2403.1624964427015
900.0191268465495,900.0151321872145,1.007924011323904,199.9909587859296,179994.8892079662,907.1468622863509,201.57568940802773
899.9808327839299,699.9940554162521,1.0014398735931158,700.0089868238248,490002.1295146309,701.001958371984,701.0169112788961
900.0027864706843,899.9976251575754,12.003503410344514,699.9991076476354,629997.5344952937,10803.12456288092,8402.441675886508
849.9878849610889,799.9940778083609,6.481785830366322,450.0044107568017,360000.8635930824,5185.390277915207,2916.8322132457834
849.995949988456,799.9991843387957,6.502921192604462,449.9880356038605,359990.06144530536,5202.331649903038,2926.236733146796
849.9936190553233,800.013081440935,6.484562524795537,449.99821672443204,360004.4600046386,5187.734847258087,2918.0415723960723
849.9901402231658,800.0247301580392,6.483747308483889,450.0109729448327,360019.90719834645,5187.158190882737,2917.7574346192755
800.0066521774409,699.9952644467869,1.0069535670097778,200.00946853253515,140005.68081729324,704.8627284246447,201.40024777456617
800.0000341588401,899.9981066373742,11.998993862373348,199.99570590257508,179995.7566479227,10799.071757689488,2399.7472476260236
800.0255270905415,699.9857606773139,11.996709713031967,699.988912507336,489982.2713871333,8397.525974101602,8397.56378569144
799.9961236562982,900.0134312722173,0.9989092505102478,699.9855618381777,629996.4073509892,899.031742081287,699.2220529437687
900.0032345849511,699.9972220269408,11.98389967206059,200.00271753851533,140001.34667479963,8388.696479491979,2396.8125011210404
900.0282921916221,899.9878491034111,1.001921709146618,199.9926271585046,179990.934352923,901.7173639848781,200.37695481937126
900.001940916295,700.0125269059704,0.9863560862629069,700.0119935680528,490017.16448205855,690.4616163739807,690.4610903128798
899.9993236946073,899.9949586318696,11.997141602904433,699.9932047617017,629990.3553620975,10797.366960606658,8397.917598597012
849.9901307810525,800.0033460729173,6.501562644315382,449.99099329019947,359994.30033483525,5201.27187015499,2925.6446322539346
850.0152826636721,800.0084141638214,6.510740370879876,450.00233626351246,360005.6554041873,5208.64707913998,2929.848377701112
849.9884089841382,800.0047403433058,6.491803868401403,449.9931395314284,359996.6447471094,5193.473868100133,2921.2672039642193
850.0042712091685,799.978033644495,6.51451587371846,450.0000854999337,359990.18353809154,5211.469598803143,2931.532700163982
799.9990308143038,699.9958893052711,0.9957760689079227,200.0075095630499,140004.43452431963,697.0391549041083,199.16269162475757
800.0057471472711,899.9991446959805,11.990290607769236,200.00523964810273,180004.54461800706,10791.25129164856,2398.120946457281
799.9966285376212,699.9921593556252,12.006858973598433,700.0188264902265,490007.6899444844,8404.707140007633,8405.02732853202
799.9820472687665,900.0001081651942,0.9931375303198055,699.99902854405,629999.2014051758,893.8238847107388,695.1953064345008
899.9975947882573,700.0005808640659,11.994320518530023,200.00063075673506,140000.55770289412,8396.0313300408,2398.871669204454
899.9974370639093,899.9909975002209,0.994617584404614,199.9998853557834,179998.09632128134,895.1468719195688,198.923402853769
899.9840768253945,700.002676992005,0.9901505648415149,700.0154378673118,490012.6804428488,693.1080460142063,693.1206812020991
899.9992696481021,900.0026145265508,11.982489166674553,700.0000251531646,630001.8528064995,10784.271578543168,8387.74271806971
849.9793288977539,799.9983379008642,6.495370601328408,449.99351722625926,359994.0658471713,5196.285685112863,2922.874662579813
849.9965231316485,800.0242104703628,6.5087333531271225,450.00587675537963,360015.596258246,5207.144261997643,2928.968259140953
850.0024359599205,799.9985929761332,6.5019697980546525,449.9918374018894,359992.8367722565,5201.5666900170345,2925.833336158205
850.0009699617714,799.9972076575463,6.515605752701881,450.00533471512614,360003.0112031004,5212.46640835895,2932.0573476164113
799.996902124362,699.9978850025391,1.0045898989927402,199.99796109041134,139998.14976810804,703.2108045898325,200.9159315305703
800.0006023617293,899.9734483775545,12.008603935889706,200.0124589418227,180005.9023923462,10807.424694382933,2401.87040167575
799.9875924405591,699.9886321350895,11.996496575240762,699.9796647342104,489977.80803967844,8397.411228116067,8397.303650722131
799.986122464383,899.9987429054028,1.0282311741126715,700.0025656850348,630001.429147088,925.4067641175507,719.7644599962058
900.0018229778234,700.0036472913729,11.987811809035051,199.99436497720856,139996.784921768,8391.511989367127,2397.4948102142466
899.9924221943269,899.9821032597761,0.9947224422209068,200.00572120151583,180001.5696309286,895.2323957096728,198.9501794517256
899.98547488283,699.9994639829214,1.009013585827469,700.0031707045247,490001.8442795127,706.3089692307137,706.3127093631703
900.0096534129232,899.9887773591279,12.00752721304861,700.003660477975,629995.4385404869,10806.639735578074,8405.313002422925
849.9936820532707,800.0023462016509,6.504873890191424,449.98941058311766,359992.58423239214,5203.914373898999,2927.1243677647503
850.0114981160386,799.999805992143,6.506753186579931,449.99943030879183,359999.45694360835,5205.401286902703,2928.035227120885
850.0002847079111,800.0074350160243,6.47916442845394,449.99819832952073,360001.90440743207,5183.379715454501,2915.612319484992
850.0029475886206,800.0106682293019,6.515892986945379,450.0049531004171,360008.76323636033,5212.783902596794,2932.184117997692
799.9921985541586,700.0138173406366,1.0040294785991435,200.00208678524365,140004.2242466317,702.8345080367154,200.80799091372882
800.0008890283622,900.0207749983191,12.002163503229793,199.9949428479804,179999.60345778387,10802.19649783342,2400.372003880559
800.0095827040401,700.0128012926897,12.004045274748457,699.9985448507052,490007.94228174863,8402.985359620941,8402.814224645903
799.9922388570981,899.9882292849435,1.005295117590867,699.9920948529348,629984.645960151,904.7537727894036,703.6986353078585
899.9998436788544,700.0045105268205,11.997253185710454,200.00108011804534,140001.65819286773,8398.131343929585,2399.463595591751
899.9996200439691,899.9951685342504,1.0008289056141961,200.00584194944176,180004.29143312247,900.7411795821978,200.17162791470568
899.9868870476496,700.0028390059313,1.0174325837486968,699.9978808514009,490000.5038941162,712.2056971212277,712.2006525332532
900.0016849879477,899.9922778329422,12.001420310290012,699.9799162156311,629976.5192322179,10801.185602288444,8400.753183265375
850.0003154467861,799.9828652655815,6.5004256349645395,450.0059037154406,359997.01224070555,5200.229124904769,2925.2299123972343
850.005550842496,799.996554827613,6.501028845072264,450.0012018384276,359999.4111390274,5200.800678892747,2925.470793468804
849.9881311352534,800.0072260269661,6.497820914816838,449.99006768549987,359995.30578876345,5198.303685282622,2923.954873266686
850.0000997038526,800.0028799975547,6.495646440362792,450.00773270242325,360007.4821831084,5196.535859736098,2923.0911270642264
799.9917516942324,699.9971911654089,0.9954779460694234,199.99066539641993,139992.90403679508,696.8317661157068,199.0862968218854
800.0080467742813,900.0128811721783,11.999518348177096,199.9924790164767,179995.8072523856,10799.721081221285,2399.813421455635
800.0224152488913,699.997582285042,11.994714777435952,699.9958976549846,489995.4359679369,8396.271344403833,8396.251137746787
799.997823829002,899.9982865846702,0.9893821391006287,700.00992458276,630007.7327167483,890.4422299680416,692.5773165753609
900.0055041318969,699.9916674097511,12.000857664439478,200.0109206041678,140005.97781387076,8400.500366878081,2400.3025895041233
899.9956817068031,899.9906739461974,1.0106748321626462,199.9907187483844,179989.7817493429,909.5979233385199,202.1255861051104
900.0008535221762,699.9817414623417,1.0012846619579077,699.9948192262675,489983.59257661976,700.8809813768283,700.89407594126
899.9849276543997,899.9937078475235,11.993901795617614,699.9950741004271,629991.1622146454,10794.436148596966,8395.672176176598
849.9999947048649,799.9901064494488,6.498768535949064,450.0080954551555,360002.0241862836,5198.950532864221,2924.4984516663276
850.0004357732982,800.0011803883366,6.479493672296434,450.00145506552633,360001.69522889005,5183.602586155906,2915.781580621266
850.0179899777685,799.9921233179757,6.4986059725046115,450.0009278986264,359997.19780468143,5198.833590550843,2924.3787176746305
849.982049968873,799.9952040901495,6.495996456309095,450.00536262613423,360002.131915756,5196.766010833882,2923.233240939457
799.9963946990257,700.0013315757968,1.0122038269002693,200.00557709642965,140004.17029008645,708.5440266563058,202.44641053840294
800.0184804879091,900.021920039443,11.993297789067261,199.9917572525965,179996.9653545441,10794.230903721123,2398.560700089242
799.993439508096,699.9956948016882,11.991771655424763,700.0036720292155,489999.55676582374,8394.188531842248,8394.284192933199
800.0079076550657,900.0160541004299,1.0001610507313727,700.0192833294446,630028.5931763776,900.1610023441899,700.1320219469999
900.0119867219706,700.0013350322221,11.999613478216089,200.002516122531,140002.02829557523,8399.745454621909,2399.952888141054
899.9998730319738,900.0169419897458,0.9981414063117581,200.0090127673956,180011.5000412994,898.3441761820528,199.63727727867462
900.0012045561841,699.9877502191074,0.9904136827432931,700.0069327184459,489996.27797136304,693.2774455696986,693.2964441795126
899.9828370209345,900.0018465220763,12.011986515898519,700.0030704965836,630004.0560180484,10810.81004470695,8408.427443892522
849.9928383613683,799.9960631321608,6.496371627993665,450.0018647871772,359999.7202318727,5197.071727038398,2923.3793469476595
850.0090700762433,800.0013947233585,6.514260781222127,450.00547315559123,360005.00615761784,5211.417710569377,2931.453005112775
850.0006067909703,800.0122237626267,6.5001274336520405,450.0076328254648,360011.6070468557,5200.181402936425,2925.106959481618
850.0036734144145,800.0037880960535,6.5064842893081405,449.9864783594295,359990.8872795464,5205.212078633971,2927.8299518467256
799.9956693379407,699.9849777258343,0.9930811320898644,199.9786985164185,139982.08482665653,695.14187412587,198.59507231654254
800.0059990043399,899.9956569673658,11.998176491424754,200.0043812549244,180003.07450387717,10798.306733810225,2399.687865354788
800.0118453924551,699.9960544850612,12.011839391238919,700.0009336586131,489997.89169688825,8408.240180975483,8408.29878882455
800.0039826025427,900.0008996041155,0.9929609421557447,699.9933508517196,629994.6454834469,893.6657412119204,695.0660571644802
900.0179431586524,700.0123972296435,11.98970112023825,200.00180050471403,140003.7398215498,8392.93942324492,2397.9618115610365
899.9929448442797,900.006769062649,0.9993829265212615,200.00170121617157,180002.88491859986,899.4513987547754,199.87828547064848
899.981620253608,699.9837783036379,0.9886943354324366,699.9894051207165,489981.228568915,692.0699965034013,692.0755597055734
900.0071462788959,900.0060801543561,11.982772168785457,700.0033185372678,630007.2428117675,10784.567809011312,8387.980283425833
849.9922816644736,800.0011175469745,6.496555328229252,450.0119713542253,360010.0799928973,5197.251522789153,2923.5276702682418
849.9972630775823,799.9990217356797,6.514486218845639,449.99772058524525,359997.7362514819,5211.582602187078,2931.5039492645305
849.9823020348988,799.9997730047006,6.499613959041231,449.99132405797565,359992.9571004652,5199.689691851168,2924.769891294665
849.9910078975265,800.0020455242809,6.501785770944482,449.998224199302,359999.4998417356,5201.441916316249,2925.792051049307
800.004397413956,700.0049527399958,0.9994045869366978,199.99779383663306,139999.44622271575,699.5881606467582,199.8787125375511
799.9891726411797,900.002601354076,11.993720744469933,200.00541984175007,180005.3981424892,10794.379869937284,2398.809152962416
800.0078005833614,699.9941048009973,11.995137362846386,699.9981887455075,489994.6054932311,8396.525440270652,8396.574427746033
800.003129413365,900.0016113335179,0.9852948952606287,700.0071700043471,630007.5809489281,886.7669933732556,689.7134912511224
899.9879788924117,699.995521653379,11.997329211099016,199.98402741977296,139987.92359604762,8398.076719570578,2399.274213916469
899.9977598547648,899.9964219520988,1.0014599875856416,200.01604182120147,180013.72197210268,901.3104055552707,200.3080627591896
900.0093144090932,699.9833872809722,1.0171542109779923,699.9888751655178,489980.58389735676,711.9910499874798,711.9966320123547
899.9874096745934,899.9997556376513,12.00528320323279,700.0079373232973,630006.9725353839,10804.75194927031,8403.793532077012
849.9892904976138,800.0089909350662,6.49135146019862,449.9972781600533,360001.86842435057,5193.139531478367,2921.090488669667
849.9993050304521,800.0005742577478,6.4856063172448115,449.9988417209963,359999.3317921184,5188.488778205526,2918.5153306185416
850.0213333073043,800.0109050776082,6.497934479127954,449.9975889809403,360002.9784433836,5198.418443782151,2924.0548489637013
849.9932742191596,800.0058032744595,6.508117644468277,450.0025560458505,360004.6563250206,5206.531883967527,2928.6695750578247
800.0157871177131,700.0076829948866,1.017178035067972,199.99205623860146,139995.97590496647,712.0324395212226,203.427526793984
799.9972807424977,900.0134038733303,11.985605524632994,199.99910220750328,180001.8727493851,10787.205625707933,2397.11034433989
800.0055084020045,699.9967996224545,12.005557383015994,700.0088615095299,490003.9627640289,8403.851745794926,8403.996555472357
800.0087815191192,900.0084447470297,1.0079893108705924,699.9992351422906,630005.2229445232,907.1988919982721,705.5917466410192
899.9980337230163,700.0142697416367,11.996621029132955,200.01622730830636,140014.21329570128,8397.805909075667,2399.518878694665
900.0114840774748,899.9891264135628,1.0017830760315856,199.99304179452338,179991.56297344423,901.5938754535584,200.34964459383107
900.0120217383143,699.9983667371819,1.00275982207415,700.0019310980146,490000.2084814835,701.9302376815721,701.9338118794066
900.0138038473406,899.9785874731177,11.986533886271381,699.996457045709,629981.8226481841,10787.623835665177,8390.531252648301
850.0045843216899,799.9982166702315,6.489686706459138,450.00587960946416,360003.9011786902,5191.737791915819,2920.397174729991
850.0236013724966,799.9918399180654,6.50172296718441,449.99218412117773,359990.0753238498,5201.3253191553995,2925.724518554137
849.9938471688723,799.9978223231203,6.500994025279818,450.0192739775399,360014.4391854636,5200.78106315947,2925.572611388748
850.0212407758618,800.0292364335761,6.492914372845827,449.98309387596925,359999.63100160984,5194.521327936439,2921.7016977649137
800.0031862656781,700.0129625841294,0.992430877756955,200.02590685836063,140020.72765349815,694.7144788986141,198.51188631757378
800.0046424957367,899.9841527698179,11.996699264369722,199.99319817628464,179990.70902040982,10796.839223478082,2399.258253440382
799.9953812073286,700.0073596320373,11.981142026455164,699.9874892075993,489996.3940956708,8386.887595315315,8386.649524937999
799.9942233061525,899.9980110107026,0.9962935007951627,699.992903762459,629992.2211078194,896.6621690985362,697.3983806212717
900.0102555835572,700.0092488419392,12.01023586646625,199.99780509734924,140000.313316232,8407.276187299556,2402.0208119947106
899.9832415822741,899.991807178939,1.007051803259701,200.02312066551204,180019.16984532514,906.3383723385075,201.43364435983665
899.9885713552721,700.0002439306986,0.9991307806297286,699.997188408726,489998.20263691136,699.3917901594793,699.3887372934256
899.9975269149439,899.9989749328909,12.002436527250142,699.991403441872,629991.5455595204,10802.180571222214,8401.602389431815
850.0135104730564,799.9899756452868,6.491717396044058,449.99101541140425,359988.30145956716,5193.308841557371,2921.214502809743
849.9962548302703,799.9871958698706,6.516244386832914,450.0114002211204,360003.3581723682,5212.9120746252465,2932.384260701696
850.0041615155727,799.9941958863814,6.520677625065139,450.0099730174831,360005.36650497356,5216.504253298305,2934.369962111269
850.0002772867939,800.0012993112899,6.50164823630706,449.9951452181365,359996.7008582818,5201.327036710604,2925.7101422542364
800.0027819002936,700.0089520582889,1.004711508133301,199.99184637207617,139996.08279911932,703.307049929295,200.93410958285207
799.9808775734448,900.0007498963191,11.999026200824629,199.98687917904834,179988.34123056807,10799.132578767747,2399.6478030905505
800.0116301908084,700.0248342390008,12.004350053778033,699.9941122647963,490013.26240644057,8403.34315654291,8402.974359210213
799.9979612935837,899.9963497959347,1.003394383853175,700.0132618496343,630009.3804734168,903.0512828735984,702.389375562665
900.0201192536293,699.983927993683,11.99574121266367,200.00840745366924,140002.6706811804,8396.826053236022,2399.249096171208
900.0147092445251,899.9858530070479,0.9854126937469722,199.99029951998378,179988.4403066276,886.8574837458416,197.072979773251
899.9949473261629,700.0147400773012,0.9845420040400065,699.9968518394984,490008.11429535557,689.1939150532504,689.1763033317552
900.0072190278387,899.9992334708015,12.030266515916951,700.0074912317193,630006.2055323662,10827.230642774706,8421.276682655982
849.9940604485225,800.0015905749806,6.514781734444233,449.9942902860481,359996.147978498,5211.835749804217,2931.614582959742
850.0000269082642,799.9945747612007,6.513401825668912,450.00079586244834,359998.19532818126,5210.68612377483,2931.036005322934
850.0067598481436,799.995472975207,6.4932539319301315,450.0040184744706,360001.17760022794,5194.573750422568,2921.990362343716
850.0111300020604,799.9921290413905,6.500095097337631,450.00390930551845,359999.5854822705,5200.024915890636,2925.0682046595684
800.0198540636111,699.991474081566,1.0141672685598808,199.99682436565274,139996.07189934532,709.9084412845065,202.83023308756427
799.9934349975038,900.0127815492737,12.019143672770571,199.99558552122983,179998.5832225377,10817.382928770596,2403.775676299535
800.0190346029982,700.0163172043611,12.001147925302366,700.0076219660293,490016.7575436425,8400.999372894921,8400.895020053456
800.0040315460116,900.0019589283497,0.9973178141295721,699.9822926397102,629985.4345908965,897.5879863907546,698.1048100248422
899.9995024197837,699.9969691956447,11.994001589250066,200.01574279859003,140010.41375042862,8395.764761002793,2398.9891370013215
899.9849939488317,900.0154871049666,1.0000174631345033,200.00135529463202,180004.31720715173,900.031204196473,200.0048479452004
900.0000466889558,699.9902142645914,0.9944977824856321,700.0061001757599,489997.42004855117,696.1387158477786,696.1545143512085
900.0189218376697,900.000518233276,11.999029697576448,700.0072507778315,630006.8884670992,10799.132946115273,8399.407790602045
850.0155763674402,800.0046296599954,6.504132328230039,449.9929194083997,359996.41884093697,5203.335974505276,2926.813494598787
850.002742386527,799.9913719939283,6.495946870572096,449.9908564144382,359988.8026077092,5196.701449388636,2923.116695511427
849.9885133163409,799.9936408577861,6.498104119373859,449.98967730715344,359988.88029736996,5198.441973130871,2924.0797757853275
849.9904283465476,799.9928626242081,6.4981454551492766,449.9975293197017,359994.8116542892,5198.469984413357,2924.149399977223
799.9933241329916,699.9996313609703,1.0005872049224454,199.99390280076653,139995.6582349783,700.4106745902154,200.1113402049502
799.9953184682736,899.9768472032312,11.986114965319446,199.99793072505017,179993.50714110088,10787.225956703662,2397.198190496446
800.0030571526972,699.9845916773163,11.996393007748228,699.9979722642923,489987.79479037004,8397.290261129256,8397.450779909295
799.9845862239754,900.0118903360884,1.00176991405068,700.0054627723656,630013.2397953451,901.6048340265733,701.2444122764791
900.0022109904677,700.0036905317601,11.996272142887868,200.00792412822213,140006.28502535174,8397.434772644854,2399.3494885762216
899.9924428854082,899.9964618415252,0.9951437146642577,200.00125056191112,180000.41786960035,895.6258222216642,199.0299874216772
900.0085547259246,699.9909125667731,1.0032690962561532,700.0087670657738,489999.7756631127,702.2792502383865,702.2971631054629
900.0054666332685,899.9891574608241,12.01514823281561,699.9943666852301,629987.3403003635,10813.503134818631,8410.536077858926
850.0041454835698,800.0020015575509,6.501449693703078,450.008853775529,360007.9837390425,5201.172767988189,2925.7099245425866
849.9839304135145,799.9965636769041,6.511441862834731,450.01015809442185,360006.5800952378,5209.131114849724,2930.214982116894
849.9989660460483,800.0154664718332,6.506216023775188,450.00677496345924,360012.3799878771,5205.073447227023,2927.841290074654
849.9882273343959,799.9981523627999,6.510843533746678,450.0013416978348,360000.2419190488,5208.662797320626,2929.888325770677
800.002255818067,699.9885559646385,1.0227146594180563,200.01045484925513,140005.0294677606,715.8885576099124,204.55362421120648
800.0022121340239,900.0091881906678,11.99730859550762,200.00364050237496,180005.11412372068,10797.687969515735,2399.5053953319593
799.9978017941077,699.9952807156421,12.002570428529607,700.0135913293516,490006.2103673543,8401.742656427847,8401.962430858484
800.0037068434299,900.0028375900436,1.0190514927204881,700.0053890394112,630006.8364637925,917.149235098809,713.341536612998
899.9913138545915,699.9939433944958,11.984860767832577,199.99539929945374,139995.5682163814,8389.32994990911,2396.917014811034
900.0068158586904,900.0128077331615,0.9836224996681846,199.98855394222952,179992.2599480408,885.2728476758735,196.71324133368137
899.9979380097784,699.9940924024336,0.992044918227906,699.9943063439631,489991.8791561135,694.4255821573895,694.4257943969966
899.9951633643786,900.0139785797858,12.008133726894734,699.9995992612545,630009.4243353773,10807.48821086064,8405.688796701868
849.9920524118829,799.9895073941547,6.483901488166681,450.0017501840535,359996.6784562484,5187.053157510689,2917.7670176959955
849.9975860253953,799.9970709361428,6.505970490565621,449.9786480440191,359981.6004190208,5204.757336049476,2927.5478055590015
850.0187063925684,800.013999957859,6.505267066944889,449.99780439665074,360004.5434676188,5204.30472702071,2927.35589713904
849.999366862299,800.0016817422478,6.52014390233202,450.0002858176955,360000.98543864855,5216.1260870670785,2934.0666196219136
799.9926513149318,700.0008455021641,1.0011385961815051,199.99655380293942,139997.75675957664,700.7978637919033,200.22426911541362
800.0001883637855,899.9921171684922,12.003609487143487,200.00901981295175,180006.54119425334,10803.153915998066,2400.8301677410172
800.0080474933017,699.9973930680787,11.996886763485167,699.9872885322565,489989.2771533726,8397.789459372558,8397.6682364005
800.006620771367,900.0014493225208,0.9899779623542264,700.0117130363211,630011.5562754296,890.9816009161597,692.9961692957886
900.0110076183366,699.9989727600129,11.992151033609936,199.99991047660228,139999.73188571614,8394.493404709881,2398.429133143881
899.995125278852,900.015727359498,0.9945349499769597,199.99951987648248,180002.71335318274,895.0970963879553,198.90651249577346
900.0008480837284,700.0100995555682,0.9929050713090222,699.9930698567554,490002.21851863514,695.0435778162572,695.0266689419431
900.0124838857599,900.002899804985,12.013277203931809,699.9877214986949,629990.9791767097,10811.98431969975,8409.146537712439
849.9929474449829,799.9923685381729,6.4999087400652735,449.98333328064183,359983.23259388265,5199.877388246789,2924.8506008745485
850.0057254106111,799.991759769081,6.4947619889885235,449.9923722333105,359990.1897455894,5195.756072852266,2922.59335451568
849.9978083976022,800.0197381103528,6.5010695804386724,450.00587673220605,360013.5836514192,5200.983983179728,2925.5195162423797
850.0020587410659,799.9899011456392,6.506679559052949,449.99038721577693,359987.7653852373,5205.27793723312,2927.943254267217
799.9986641807003,699.9886807554935,1.0018399235777515,199.99910659266337,139997.11077607577,701.2766064333748,200.36708966441245
800.0121970045706,899.9947092329853,12.025385055649842,200.00691592017608,180005.16613816502,10822.782926574266,2405.1601777330998
800.0090887088328,699.9945353938547,12.011745671207471,700.0008644313837,489996.77987294307,8408.156330386018,8408.23235317516
799.9886122910599,900.0015987672131,0.9971159154904017,700.0096675883211,630009.8199819943,897.4059180975948,697.9907805494606
899.9931934828586,699.9979602310199,11.994766282528987,200.0036957514039,140002.17906464823,8396.311931218104,2398.997586180126
900.0047478981868,899.9885451108662,0.9713956060250843,200.0082879538016,180005.1680856571,874.2449181936038,194.2871720869227
900.0035336658602,699.9860574085378,1.010686941529847,699.9791031658908,489975.61269345606,707.466767475771,707.4597389135394
899.989496184586,900.005490233344,12.007866053537748,699.9876565442951,629992.7339854379,10807.14537417057,8405.358018913681
850.0074912658931,800.0028623686457,6.494561720307235,449.9963564833011,359998.37324210233,5195.667966075624,2922.5291110941757
849.9910912585981,800.001055375572,6.485682923171229,450.010795687849,360009.1114806801,5188.553183368308,2918.627332835379
850.0130382677386,800.0027073185896,6.488447325568103,450.01880529726066,360016.2625820858,5190.775426748544,2919.9233136863636
850.0052944915625,799.9938108085247,6.504443978624794,449.99835764217613,359995.9009877419,5203.514925650611,2926.989107756699
799.9874113653736,699.9976115126381,1.0138446288481984,200.00196348964062,140000.89674058626,709.6888186386559,202.7709164430656
800.0000129620653,899.9879125829524,11.978223123819047,199.9780723095749,179977.84786025702,10780.256025658755,2395.381969995308
800.0119874593615,700.0018570803754,11.991577665871972,700.0038127199794,490003.9688673289,8394.126635433935,8394.15008663813
799.9997460259675,899.9975355226009,1.0147505604723095,699.9928013997,629991.7961432914,913.2730035952565,710.3180875469277
899.9920834029361,700.0222199228918,12.009120263332639,200.0116499527393,140012.59921035694,8406.651026059097,2401.963958350036
899.9785179131966,899.982955568836,1.0054051171126628,200.00547944033391,180001.52251667378,904.847468843086,201.08653247988318
900.0095267558506,700.0016147943031,1.0123321540651946,699.9940207792772,489996.94489185105,708.6341425538315,708.6264548882423
899.9926406835061,900.0017400498904,11.980834421212982,700.0150245191826,630014.740128331,10782.771826341306,8386.764101125673
849.9885256308424,799.9896944259608,6.507956106627228,450.0093945130598,360002.8780053144,5206.297817078282,2928.641387060889
849.9828467477354,800.0009525239744,6.510643701624194,449.9917208001232,359993.8052680009,5208.52116284357,2929.735762810355
